v4	I(R2)
1,158386136400165e+000	7,542429e-002
1,158462430300165e+000	7,627525e-002
1,158538724200165e+000	7,712827e-002
1,158615018100165e+000	7,798333e-002
1,158691312000165e+000	7,884041e-002
1,158767605900166e+000	7,969950e-002
1,158843899800166e+000	8,056058e-002
1,158920193700166e+000	8,142363e-002
1,158996487600166e+000	8,228864e-002
1,159072781500166e+000	8,315558e-002
1,159149075400166e+000	8,402444e-002
1,159225369300166e+000	8,489522e-002
1,159301663200166e+000	8,576788e-002
1,159377957100166e+000	8,664242e-002
1,159454251000166e+000	8,751881e-002
1,159530544900166e+000	8,839705e-002
1,159606838800166e+000	8,927712e-002
1,159683132700166e+000	9,015900e-002
1,159759426600167e+000	9,104268e-002
1,159835720500167e+000	9,192814e-002
1,159912014400167e+000	9,281538e-002
1,159988308300167e+000	9,370437e-002
1,160064602200167e+000	9,459509e-002
1,160140896100167e+000	9,548755e-002
1,160217190000167e+000	9,638172e-002
1,160293483900167e+000	9,727760e-002
1,160369777800167e+000	9,817516e-002
1,160446071700167e+000	9,907439e-002
1,160522365600167e+000	9,997530e-002
1,160598659500167e+000	1,008778e-001
1,160674953400168e+000	1,017820e-001
1,160751247300168e+000	1,026878e-001
1,160827541200168e+000	1,035953e-001
1,160903835100168e+000	1,045043e-001
1,160980129000168e+000	1,054149e-001
1,161056422900168e+000	1,063271e-001
1,161132716800168e+000	1,072408e-001
1,161209010700168e+000	1,081561e-001
1,161285304600168e+000	1,090730e-001
1,161361598500168e+000	1,099913e-001
1,161437892400168e+000	1,109112e-001
1,161514186300168e+000	1,118326e-001
1,161590480200168e+000	1,127555e-001
1,161666774100169e+000	1,136799e-001
1,161743068000169e+000	1,146058e-001
1,161819361900169e+000	1,155331e-001
1,161895655800169e+000	1,164619e-001
1,161971949700169e+000	1,173921e-001
1,162048243600169e+000	1,183238e-001
1,162124537500169e+000	1,192569e-001
1,162200831400169e+000	1,201914e-001
1,162277125300169e+000	1,211273e-001
1,162353419200169e+000	1,220646e-001
1,162429713100169e+000	1,230033e-001
1,162506007000169e+000	1,239434e-001
1,162582300900170e+000	1,248849e-001
1,162658594800170e+000	1,258277e-001
1,162734888700170e+000	1,267718e-001
1,162811182600170e+000	1,277173e-001
1,162887476500170e+000	1,286641e-001
1,162963770400170e+000	1,296123e-001
1,163040064300170e+000	1,305617e-001
1,163116358200170e+000	1,315125e-001
1,163192652100170e+000	1,324646e-001
1,163268946000170e+000	1,334179e-001
1,163345239900170e+000	1,343725e-001
1,163421533800170e+000	1,353285e-001
1,163497827700170e+000	1,362856e-001
1,163574121600171e+000	1,372440e-001
1,163650415500171e+000	1,382037e-001
1,163726709400171e+000	1,391646e-001
1,163803003300171e+000	1,401268e-001
1,163879297200171e+000	1,410902e-001
1,163955591100171e+000	1,420548e-001
1,164031885000171e+000	1,430205e-001
1,164108178900171e+000	1,439875e-001
1,164184472800171e+000	1,449557e-001
1,164260766700171e+000	1,459251e-001
1,164337060600171e+000	1,468957e-001
1,164413354500171e+000	1,478674e-001
1,164489648400171e+000	1,488403e-001
1,164565942300172e+000	1,498144e-001
1,164642236200172e+000	1,507896e-001
1,164718530100172e+000	1,517659e-001
1,164794824000172e+000	1,527434e-001
1,164871117900172e+000	1,537220e-001
1,164947411800172e+000	1,547018e-001
1,165023705700172e+000	1,556827e-001
1,165099999600172e+000	1,566646e-001
1,165176293500172e+000	1,576477e-001
1,165252587400172e+000	1,586319e-001
1,165328881300172e+000	1,596172e-001
1,165405175200172e+000	1,606035e-001
1,165481469100173e+000	1,615909e-001
1,165557763000173e+000	1,625794e-001
1,165634056900173e+000	1,635690e-001
1,165710350800173e+000	1,645596e-001
1,165786644700173e+000	1,655513e-001
1,165862938600173e+000	1,665441e-001
1,165939232500173e+000	1,675379e-001
1,166015526400173e+000	1,685327e-001
1,166091820300173e+000	1,695285e-001
1,166168114200173e+000	1,705254e-001
1,166244408100173e+000	1,715233e-001
1,166320702000173e+000	1,725222e-001
1,166396995900173e+000	1,735221e-001
1,166473289800174e+000	1,745230e-001
1,166549583700174e+000	1,755250e-001
1,166625877600174e+000	1,765279e-001
1,166702171500174e+000	1,775318e-001
1,166778465400174e+000	1,785366e-001
1,166854759300174e+000	1,795425e-001
1,166931053200174e+000	1,805493e-001
1,167007347100174e+000	1,815571e-001
1,167083641000174e+000	1,825659e-001
1,167159934900174e+000	1,835756e-001
1,167236228800174e+000	1,845862e-001
1,167312522700174e+000	1,855978e-001
1,167388816600175e+000	1,866104e-001
1,167465110500175e+000	1,876238e-001
1,167541404400175e+000	1,886382e-001
1,167617698300175e+000	1,896536e-001
1,167693992200175e+000	1,906698e-001
1,167770286100175e+000	1,916870e-001
1,167846580000175e+000	1,927051e-001
1,167922873900175e+000	1,937241e-001
1,167999167800175e+000	1,947439e-001
1,168075461700175e+000	1,957647e-001
1,168151755600175e+000	1,967864e-001
1,168228049500175e+000	1,978090e-001
1,168304343400175e+000	1,988324e-001
1,168380637300176e+000	1,998567e-001
1,168456931200176e+000	2,008820e-001
1,168533225100176e+000	2,019080e-001
1,168609519000176e+000	2,029350e-001
1,168685812900176e+000	2,039628e-001
1,168762106800176e+000	2,049914e-001
1,168838400700176e+000	2,060210e-001
1,168914694600176e+000	2,070513e-001
1,168990988500176e+000	2,080825e-001
1,169067282400176e+000	2,091146e-001
1,169143576300176e+000	2,101475e-001
1,169219870200176e+000	2,111812e-001
1,169296164100176e+000	2,122157e-001
1,169372458000177e+000	2,132511e-001
1,169448751900177e+000	2,142873e-001
1,169525045800177e+000	2,153243e-001
1,169601339700177e+000	2,163621e-001
1,169677633600177e+000	2,174008e-001
1,169753927500177e+000	2,184402e-001
1,169830221400177e+000	2,194804e-001
1,169906515300177e+000	2,205215e-001
1,169982809200177e+000	2,215633e-001
1,170059103100177e+000	2,226059e-001
1,170135397000177e+000	2,236493e-001
1,170211690900177e+000	2,246935e-001
1,170287984800178e+000	2,257385e-001
1,170364278700178e+000	2,267842e-001
1,170440572600178e+000	2,278307e-001
1,170516866500178e+000	2,288780e-001
1,170593160400178e+000	2,299261e-001
1,170669454300178e+000	2,309749e-001
1,170745748200178e+000	2,320244e-001
1,170822042100178e+000	2,330748e-001
1,170898336000178e+000	2,341259e-001
1,170974629900178e+000	2,351777e-001
1,171050923800178e+000	2,362302e-001
1,171127217700178e+000	2,372835e-001
1,171203511600178e+000	2,383376e-001
1,171279805500179e+000	2,393924e-001
1,171356099400179e+000	2,404479e-001
1,171432393300179e+000	2,415041e-001
1,171508687200179e+000	2,425611e-001
1,171584981100179e+000	2,436188e-001
1,171661275000179e+000	2,446772e-001
1,171737568900179e+000	2,457363e-001
1,171813862800179e+000	2,467961e-001
1,171890156700179e+000	2,478566e-001
1,171966450600179e+000	2,489179e-001
1,172042744500179e+000	2,499798e-001
1,172119038400179e+000	2,510425e-001
1,172195332300180e+000	2,521058e-001
1,172271626200180e+000	2,531699e-001
1,172347920100180e+000	2,542346e-001
1,172424214000180e+000	2,553000e-001
1,172500507900180e+000	2,563661e-001
1,172576801800180e+000	2,574329e-001
1,172653095700180e+000	2,585003e-001
1,172729389600180e+000	2,595685e-001
1,172805683500180e+000	2,606373e-001
1,172881977400180e+000	2,617068e-001
1,172958271300180e+000	2,627769e-001
1,173034565200180e+000	2,638477e-001
1,173110859100180e+000	2,649192e-001
1,173187153000181e+000	2,659914e-001
1,173263446900181e+000	2,670641e-001
1,173339740800181e+000	2,681376e-001
1,173416034700181e+000	2,692117e-001
1,173492328600181e+000	2,702864e-001
1,173568622500181e+000	2,713618e-001
1,173644916400181e+000	2,724378e-001
1,173721210300181e+000	2,735145e-001
1,173797504200181e+000	2,745918e-001
1,173873798100181e+000	2,756698e-001
1,173950092000181e+000	2,767484e-001
1,174026385900181e+000	2,778276e-001
1,174102679800182e+000	2,789074e-001
1,174178973700182e+000	2,799879e-001
1,174255267600182e+000	2,810690e-001
1,174331561500182e+000	2,821507e-001
1,174407855400182e+000	2,832330e-001
1,174484149300182e+000	2,843159e-001
1,174560443200182e+000	2,853995e-001
1,174636737100182e+000	2,864836e-001
1,174713031000182e+000	2,875684e-001
1,174789324900182e+000	2,886538e-001
1,174865618800182e+000	2,897398e-001
1,174941912700182e+000	2,908264e-001
1,175018206600182e+000	2,919135e-001
1,175094500500183e+000	2,930013e-001
1,175170794400183e+000	2,940897e-001
1,175247088300183e+000	2,951787e-001
1,175323382200183e+000	2,962682e-001
1,175399676100183e+000	2,973583e-001
1,175475970000183e+000	2,984490e-001
1,175552263900183e+000	2,995403e-001
1,175628557800183e+000	3,006322e-001
1,175704851700183e+000	3,017247e-001
1,175781145600183e+000	3,028177e-001
1,175857439500183e+000	3,039114e-001
1,175933733400183e+000	3,050056e-001
1,176010027300183e+000	3,061003e-001
1,176086321200184e+000	3,071956e-001
1,176162615100184e+000	3,082915e-001
1,176238909000184e+000	3,093880e-001
1,176315202900184e+000	3,104850e-001
1,176391496800184e+000	3,115825e-001
1,176467790700184e+000	3,126807e-001
1,176544084600184e+000	3,137794e-001
1,176620378500184e+000	3,148786e-001
1,176696672400184e+000	3,159784e-001
1,176772966300184e+000	3,170787e-001
1,176849260200184e+000	3,181796e-001
1,176925554100184e+000	3,192810e-001
1,177001848000185e+000	3,203830e-001
1,177078141900185e+000	3,214855e-001
1,177154435800185e+000	3,225885e-001
1,177230729700185e+000	3,236921e-001
1,177307023600185e+000	3,247962e-001
1,177383317500185e+000	3,259009e-001
1,177459611400185e+000	3,270061e-001
1,177535905300185e+000	3,281118e-001
1,177612199200185e+000	3,292180e-001
1,177688493100185e+000	3,303248e-001
1,177764787000185e+000	3,314320e-001
1,177841080900185e+000	3,325399e-001
1,177917374800185e+000	3,336482e-001
1,177993668700186e+000	3,347570e-001
1,178069962600186e+000	3,358664e-001
1,178146256500186e+000	3,369763e-001
1,178222550400186e+000	3,380867e-001
1,178298844300186e+000	3,391976e-001
1,178375138200186e+000	3,403090e-001
1,178451432100186e+000	3,414209e-001
1,178527726000186e+000	3,425333e-001
1,178604019900186e+000	3,436462e-001
1,178680313800186e+000	3,447597e-001
1,178756607700186e+000	3,458736e-001
1,178832901600186e+000	3,469880e-001
1,178909195500187e+000	3,481029e-001
1,178985489400187e+000	3,492183e-001
1,179061783300187e+000	3,503343e-001
1,179138077200187e+000	3,514507e-001
1,179214371100187e+000	3,525676e-001
1,179290665000187e+000	3,536849e-001
1,179366958900187e+000	3,548028e-001
1,179443252800187e+000	3,559211e-001
1,179519546700187e+000	3,570400e-001
1,179595840600187e+000	3,581593e-001
1,179672134500187e+000	3,592791e-001
1,179748428400187e+000	3,603994e-001
1,179824722300187e+000	3,615201e-001
1,179901016200188e+000	3,626413e-001
1,179977310100188e+000	3,637630e-001
1,180053604000188e+000	3,648852e-001
1,180129897900188e+000	3,660078e-001
1,180206191800188e+000	3,671309e-001
1,180282485700188e+000	3,682545e-001
1,180358779600188e+000	3,693786e-001
1,180435073500188e+000	3,705031e-001
1,180511367400188e+000	3,716280e-001
1,180587661300188e+000	3,727535e-001
1,180663955200188e+000	3,738794e-001
1,180740249100188e+000	3,750057e-001
1,180816543000189e+000	3,761325e-001
1,180892836900189e+000	3,772598e-001
1,180969130800189e+000	3,783875e-001
1,181045424700189e+000	3,795156e-001
1,181121718600189e+000	3,806443e-001
1,181198012500189e+000	3,817733e-001
1,181274306400189e+000	3,829029e-001
1,181350600300189e+000	3,840328e-001
1,181426894200189e+000	3,851632e-001
1,181503188100189e+000	3,862941e-001
1,181579482000189e+000	3,874254e-001
1,181655775900189e+000	3,885571e-001
1,181732069800189e+000	3,896893e-001
1,181808363700190e+000	3,908219e-001
1,181884657600190e+000	3,919549e-001
1,181960951500190e+000	3,930884e-001
1,182037245400190e+000	3,942223e-001
1,182113539300190e+000	3,953567e-001
1,182189833200190e+000	3,964914e-001
1,182266127100190e+000	3,976267e-001
1,182342421000190e+000	3,987623e-001
1,182418714900190e+000	3,998984e-001
1,182495008800190e+000	4,010349e-001
1,182571302700190e+000	4,021718e-001
1,182647596600190e+000	4,033091e-001
1,182723890500190e+000	4,044469e-001
1,182800184400191e+000	4,055851e-001
1,182876478300191e+000	4,067236e-001
1,182952772200191e+000	4,078627e-001
1,183029066100191e+000	4,090021e-001
1,183105360000191e+000	4,101419e-001
1,183181653900191e+000	4,112822e-001
1,183257947800191e+000	4,124229e-001
1,183334241700191e+000	4,135640e-001
1,183410535600191e+000	4,147055e-001
1,183486829500191e+000	4,158474e-001
1,183563123400191e+000	4,169897e-001
1,183639417300191e+000	4,181324e-001
1,183715711200192e+000	4,192756e-001
1,183792005100192e+000	4,204191e-001
1,183868299000192e+000	4,215630e-001
1,183944592900192e+000	4,227074e-001
1,184020886800192e+000	4,238521e-001
1,184097180700192e+000	4,249972e-001
1,184173474600192e+000	4,261428e-001
1,184249768500192e+000	4,272887e-001
1,184326062400192e+000	4,284351e-001
1,184402356300192e+000	4,295818e-001
1,184478650200192e+000	4,307289e-001
1,184554944100192e+000	4,318764e-001
1,184631238000192e+000	4,330243e-001
1,184707531900193e+000	4,341726e-001
1,184783825800193e+000	4,353213e-001
1,184860119700193e+000	4,364703e-001
1,184936413600193e+000	4,376198e-001
1,185012707500193e+000	4,387696e-001
1,185089001400193e+000	4,399199e-001
1,185165295300193e+000	4,410705e-001
1,185241589200193e+000	4,422215e-001
1,185317883100193e+000	4,433728e-001
1,185394177000193e+000	4,445246e-001
1,185470470900193e+000	4,456767e-001
1,185546764800193e+000	4,468292e-001
1,185623058700194e+000	4,479821e-001
1,185699352600194e+000	4,491354e-001
1,185775646500194e+000	4,502890e-001
1,185851940400194e+000	4,514430e-001
1,185928234300194e+000	4,525974e-001
1,186004528200194e+000	4,537522e-001
1,186080822100194e+000	4,549073e-001
1,186157116000194e+000	4,560628e-001
1,186233409900194e+000	4,572186e-001
1,186309703800194e+000	4,583749e-001
1,186385997700194e+000	4,595315e-001
1,186462291600194e+000	4,606884e-001
1,186538585500194e+000	4,618457e-001
1,186614879400195e+000	4,630034e-001
1,186691173300195e+000	4,641615e-001
1,186767467200195e+000	4,653199e-001
1,186843761100195e+000	4,664786e-001
1,186920055000195e+000	4,676378e-001
1,186996348900195e+000	4,687973e-001
1,187072642800195e+000	4,699571e-001
1,187148936700195e+000	4,711173e-001
1,187225230600195e+000	4,722779e-001
1,187301524500195e+000	4,734388e-001
1,187377818400195e+000	4,746000e-001
1,187454112300195e+000	4,757617e-001
1,187530406200196e+000	4,769236e-001
1,187606700100196e+000	4,780859e-001
1,187682994000196e+000	4,792486e-001
1,187759287900196e+000	4,804116e-001
1,187835581800196e+000	4,815750e-001
1,187911875700196e+000	4,827387e-001
1,187988169600196e+000	4,839028e-001
1,188064463500196e+000	4,850672e-001
1,188140757400196e+000	4,862319e-001
1,188217051300196e+000	4,873970e-001
1,188293345200196e+000	4,885624e-001
1,188369639100196e+000	4,897282e-001
1,188445933000196e+000	4,908943e-001
1,188522226900197e+000	4,920608e-001
1,188598520800197e+000	4,932275e-001
1,188674814700197e+000	4,943947e-001
1,188751108600197e+000	4,955621e-001
1,188827402500197e+000	4,967299e-001
1,188903696400197e+000	4,978980e-001
1,188979990300197e+000	4,990665e-001
1,189056284200197e+000	5,002353e-001
1,189132578100197e+000	5,014044e-001
1,189208872000197e+000	5,025739e-001
1,189285165900197e+000	5,037437e-001
1,189361459800197e+000	5,049138e-001
1,189437753700197e+000	5,060843e-001
1,189514047600198e+000	5,072550e-001
1,189590341500198e+000	5,084261e-001
1,189666635400198e+000	5,095975e-001
1,189742929300198e+000	5,107693e-001
1,189819223200198e+000	5,119414e-001
1,189895517100198e+000	5,131138e-001
1,189971811000198e+000	5,142865e-001
1,190048104900198e+000	5,154596e-001
1,190124398800198e+000	5,166329e-001
1,190200692700198e+000	5,178066e-001
1,190276986600198e+000	5,189806e-001
1,190353280500198e+000	5,201550e-001
1,190429574400199e+000	5,213296e-001
1,190505868300199e+000	5,225046e-001
1,190582162200199e+000	5,236799e-001
1,190658456100199e+000	5,248554e-001
1,190734750000199e+000	5,260313e-001
1,190811043900199e+000	5,272076e-001
1,190887337800199e+000	5,283841e-001
1,190963631700199e+000	5,295609e-001
1,191039925600199e+000	5,307381e-001
1,191116219500199e+000	5,319155e-001
1,191192513400199e+000	5,330933e-001
1,191268807300199e+000	5,342714e-001
1,191345101200199e+000	5,354498e-001
1,191421395100200e+000	5,366285e-001
1,191497689000200e+000	5,378075e-001
1,191573982900200e+000	5,389869e-001
1,191650276800200e+000	5,401664e-001
1,191726570700200e+000	5,413464e-001
1,191802864600200e+000	5,425266e-001
1,191879158500200e+000	5,437071e-001
1,191955452400200e+000	5,448880e-001
1,192031746300200e+000	5,460691e-001
1,192108040200200e+000	5,472505e-001
1,192184334100200e+000	5,484323e-001
1,192260628000200e+000	5,496143e-001
1,192336921900201e+000	5,507966e-001
1,192413215800201e+000	5,519792e-001
1,192489509700201e+000	5,531622e-001
1,192565803600201e+000	5,543454e-001
1,192642097500201e+000	5,555289e-001
1,192718391400201e+000	5,567127e-001
1,192794685300201e+000	5,578969e-001
1,192870979200201e+000	5,590813e-001
1,192947273100201e+000	5,602660e-001
1,193023567000201e+000	5,614509e-001
1,193099860900201e+000	5,626362e-001
1,193176154800201e+000	5,638217e-001
1,193252448700201e+000	5,650076e-001
1,193328742600202e+000	5,661938e-001
1,193405036500202e+000	5,673802e-001
1,193481330400202e+000	5,685669e-001
1,193557624300202e+000	5,697539e-001
1,193633918200202e+000	5,709412e-001
1,193710212100202e+000	5,721288e-001
1,193786506000202e+000	5,733166e-001
1,193862799900202e+000	5,745048e-001
1,193939093800202e+000	5,756932e-001
1,194015387700202e+000	5,768819e-001
1,194091681600202e+000	5,780709e-001
1,194167975500202e+000	5,792602e-001
1,194244269400203e+000	5,804498e-001
1,194320563300203e+000	5,816396e-001
1,194396857200203e+000	5,828298e-001
1,194473151100203e+000	5,840201e-001
1,194549445000203e+000	5,852109e-001
1,194625738900203e+000	5,864018e-001
1,194702032800203e+000	5,875930e-001
1,194778326700203e+000	5,887845e-001
1,194854620600203e+000	5,899763e-001
1,194930914500203e+000	5,911684e-001
1,195007208400203e+000	5,923607e-001
